rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/episodes,time/fps
-55.0,2.0,4,0,2,12
-104.25,3.5,14,1,4,13
-80.0,3.0,18,1,6,13
-88.0,3.0,24,1,8,14
-90.0,2.9,29,1,10,14
-79.16666666666667,2.5833333333333335,31,2,12,14
-67.85714285714286,2.357142857142857,33,2,14,13
-62.5,2.1875,35,2,16,13
-58.611111111111114,2.1666666666666665,39,3,18,12
-52.75,2.05,41,3,20,12
-56.22727272727273,2.227272727272727,49,3,22,12
-57.458333333333336,2.25,54,4,24,12
-54.96153846153846,2.1538461538461537,56,4,26,12
-60.17857142857143,2.25,63,5,28,12
-57.833333333333336,2.1666666666666665,65,5,30,12
-56.71875,2.125,68,5,32,12
-54.205882352941174,2.088235294117647,71,5,34,12
-58.611111111111114,2.2222222222222223,80,6,36,12
-56.8421052631579,2.1578947368421053,82,6,38,11
-54.725,2.125,85,7,40,11
-52.11904761904762,2.0714285714285716,87,7,42,11
-52.34090909090909,2.0681818181818183,91,7,44,11
-53.369565217391305,2.108695652173913,97,8,46,11
-54.791666666666664,2.1458333333333335,103,9,48,11
823.2582763671875,-55.8,2.18,109,0.001,1.836927556991577,8,50,0,9
762.9074096679688,-56.71153846153846,2.2115384615384617,115,0.001,3.094998598098755,8,52,1,11
650.8230834960938,-57.53703703703704,2.240740740740741,121,0.001,6.677264976501465,8,54,2,21
490.68317260742185,-58.339285714285715,2.267857142857143,127,0.001,10.35700340270996,8,56,2,27
364.630712890625,-61.672413793103445,2.3620689655172415,137,0.001,14.823842430114746,8,58,3,33
275.4417724609375,-59.61666666666667,2.316666666666667,139,0.001,21.436365127563477,8,60,4,39
211.7878387451172,-60.96774193548387,2.3548387096774195,146,0.001,24.35487594604492,8,62,4,45
218.65667724609375,-59.0625,2.3125,148,0.001,26.264129638671875,8,64,5,48
250.25965881347656,-57.27272727272727,2.272727272727273,150,0.001,27.079809188842773,8,66,5,50
289.8045959472656,-56.470588235294116,2.264705882352941,154,0.001,26.44723129272461,8,68,6,52
198.19866434733072,-56.042857142857144,2.2714285714285714,159,0.001,25.81556447347005,8,70,6,58
223.66769409179688,-55.18055555555556,2.236111111111111,161,0.001,24.068716049194336,8,72,7,61
232.63796997070312,-53.689189189189186,2.2027027027027026,163,0.001,22.973896026611328,7,74,7,63
233.3688201904297,-52.60526315789474,2.1842105263157894,166,0.001,22.181983947753906,7,76,8,65
224.09974670410156,-51.8974358974359,2.1538461538461537,168,0.001,20.764554977416992,7,78,8,68
237.50575256347656,-50.9625,2.1375,171,0.001,20.0635929107666,7,80,8,71
206.6503448486328,-51.26829268292683,2.1219512195121952,174,0.001,19.48847007751465,7,82,9,73
263.4542236328125,-51.595238095238095,2.107142857142857,177,0.001,18.756620407104492,7,84,9,76
276.6893310546875,-51.27906976744186,2.0930232558139537,180,0.001,18.24128532409668,7,86,9,79
245.09703826904297,-51.32954545454545,2.090909090909091,184,0.001,18.879384994506836,7,88,10,83
227.03165435791016,-51.6,2.077777777777778,187,0.001,19.381251335144043,7,90,10,87
342.25286865234375,-51.56521739130435,2.0543478260869565,189,0.001,19.31330108642578,7,92,11,89
294.7088928222656,-50.46808510638298,2.0319148936170213,191,0.001,19.87395477294922,7,94,11,91
285.26548767089844,-49.677083333333336,2.0208333333333335,194,0.001,20.33798313140869,7,96,12,94
274.71179962158203,-49.47959183673469,2.010204081632653,197,0.001,20.744542121887207,7,98,12,97
268.1791534423828,-48.74,2.0,200,0.001,21.038646697998047,7,100,13,100
313.435546875,-48.14,1.98,202,0.001,20.81432342529297,7,102,13,102
-45.57,1.9,204,0,104,8,,,,
-45.7,1.89,207,0,106,6,279.8167266845703,0.001,21.220928192138672,107
-43.98,1.87,211,1,108,6,267.23670196533203,0.001,21.296663284301758,110
-42.29,1.85,214,1,110,5,308.8693084716797,0.001,21.28736686706543,114
-42.58,1.86,217,2,112,5,275.68072509765625,0.001,21.575185775756836,116
-43.96,1.89,222,3,114,6,311.88360595703125,0.001,21.0749454498291,120
-43.69,1.9,225,3,116,5,288.0204162597656,0.001,21.358501434326172,124
-43.67,1.9,229,4,118,5,306.00401306152344,0.001,21.627324104309082,128
-43.94,1.91,232,5,120,5,311.1609191894531,0.001,22.239421844482422,132
-42.62,1.85,234,5,122,5,355.1838684082031,0.001,22.38279151916504,134
-41.2,1.82,236,5,124,5,268.26080322265625,0.001,22.261415481567383,136
-41.2,1.82,238,6,126,5,332.3298034667969,0.001,22.305070877075195,138
-38.91,1.78,241,7,128,5,339.6355743408203,0.001,21.58551025390625,141
-38.41,1.78,243,7,130,5,310.8764343261719,0.001,21.314098358154297,143
-38.13,1.79,247,8,132,5,316.0373077392578,0.001,20.599852561950684,146
-38.36,1.8,251,9,134,5,328.9484100341797,0.001,20.37386417388916,150
-35.69,1.73,253,9,136,5,283.9841003417969,0.001,20.19655990600586,153
-35.19,1.73,255,10,138,5,305.04351806640625,0.001,20.309520721435547,155
-34.9,1.72,257,10,140,4,370.1659240722656,0.001,20.19316864013672,157
-34.9,1.72,259,11,142,4,306.9397888183594,0.001,20.258073806762695,159
-33.76,1.7,261,11,144,4,284.3580322265625,0.001,20.332653045654297,161
-32.24,1.66,263,12,146,4,266.13031005859375,0.001,20.536218643188477,163
-30.49,1.62,265,13,148,4,323.95257568359375,0.001,19.955400466918945,165
-29.15,1.59,268,13,150,4,322.5529479980469,0.001,20.24442481994629,167
-27.81,1.56,271,14,152,4,301.88356018066406,0.001,19.975183486938477,171
