rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/episodes,time/fps
-78.5,3.0,6,0,2,12
-39.25,2.0,8,0,4,11
-57.666666666666664,2.5,15,1,6,12
-64.75,2.625,21,1,8,13
-67.0,2.7,27,2,10,13
-70.66666666666667,2.75,33,2,12,13
-64.85714285714286,2.642857142857143,37,2,14,13
-65.625,2.625,42,3,16,13
-61.111111111111114,2.4444444444444446,44,3,18,13
-60.7,2.4,48,3,20,13
-62.63636363636363,2.3636363636363638,52,3,22,13
-63.791666666666664,2.4166666666666665,58,4,24,12
-63.11538461538461,2.3846153846153846,62,4,26,12
-60.392857142857146,2.2857142857142856,64,5,28,12
-60.13333333333333,2.2666666666666666,68,5,30,12
-56.375,2.1875,70,5,32,12
-53.05882352941177,2.1176470588235294,72,5,34,12
-54.333333333333336,2.1666666666666665,78,6,36,11
-53.05263157894737,2.1578947368421053,82,6,38,11
-50.4,2.1,84,7,40,11
-50.666666666666664,2.0952380952380953,88,7,42,11
-50.18181818181818,2.0681818181818183,91,7,44,11
-48.630434782608695,2.0434782608695654,94,8,46,11
-48.3125,2.0208333333333335,97,8,48,11
874.6296997070312,-48.06,2.04,0.0,0.0003,102,-0.6203164458274841,5,50,0,1.0,1
715.8209838867188,-50.13461538461539,2.0961538461538463,-0.0035318753216415644,0.0003,109,-0.22879409790039062,8,52,1,0.9979022741317749,8
744.1149291992188,-50.851851851851855,2.111111111111111,-0.006035728380084038,0.0003,114,0.07547340542078018,8,54,1,0.9964069128036499,13
831.2138061523438,-52.642857142857146,2.142857142857143,-0.009129445068538189,0.0003,120,0.4651811122894287,9,56,2,0.9946157932281494,19
837.1373291015625,-51.689655172413794,2.103448275862069,-0.010099589824676514,0.0003,122,0.6086071729660034,8,58,2,0.9940187335014343,21
804.3092651367188,-52.03333333333333,2.1333333333333333,-0.013023043051362038,0.0003,128,1.046910285949707,8,60,3,0.9922292232513428,27
714.3360595703125,-53.38709677419355,2.1774193548387095,-0.016380295157432556,0.0003,135,1.6854876279830933,8,62,4,0.990146815776825,34
738.8397216796875,-52.984375,2.15625,-0.01810302957892418,0.0003,138,1.9243052005767822,8,64,4,0.9892573356628418,37
690.6751708984375,-52.621212121212125,2.1363636363636362,-0.01953788474202156,0.0003,141,2.2133994102478027,8,66,4,0.988369345664978,40
750.8744506835938,-51.80882352941177,2.1029411764705883,-0.020469224080443382,0.0003,143,2.4550514221191406,8,68,5,0.9877780675888062,42
694.1928100585938,-53.22857142857143,2.1285714285714286,-0.023535629734396935,0.0003,149,3.141649007797241,8,70,5,0.9860079884529114,48
709.173828125,-54.27777777777778,2.1666666666666665,-0.02652660943567753,0.0003,156,4.055768966674805,8,72,6,0.9839528799057007,55
711.90283203125,-55.2972972972973,2.2027027027027026,-0.02913045883178711,0.0003,163,5.059370994567871,8,74,7,0.9819160103797913,62
653.5240478515625,-54.5,2.1710526315789473,-0.02999643050134182,0.0003,165,5.3355607986450195,8,76,7,0.9813386797904968,64
618.7078857421875,-55.05128205128205,2.1923076923076925,-0.03289549797773361,0.0003,171,6.3267059326171875,8,78,8,0.9796165823936462,70
562.156982421875,-54.7,2.175,-0.03483591973781586,0.0003,174,6.806028366088867,8,80,9,0.978760838508606,73
588.2805786132812,-54.47560975609756,2.182926829268293,-0.035003893077373505,0.0003,179,7.8565521240234375,8,82,9,0.9773390293121338,78
474.42742919921875,-56.773809523809526,2.238095238095238,-0.0384109765291214,0.0003,188,9.602265357971191,8,84,10,0.9748201370239258,87
496.15301513671875,-55.825581395348834,2.2209302325581395,-0.038874171674251556,0.0003,191,10.30744457244873,7,86,11,0.9739918112754822,90
469.52899169921875,-56.32954545454545,2.2386363636363638,-0.03999177739024162,0.0003,197,11.592087745666504,7,88,12,0.9723584055900574,96
420.2989196777344,-57.166666666666664,2.2666666666666666,-0.042717546224594116,0.0003,204,13.211528778076172,6,90,0,0.9704974293708801,103
358.8216857910156,-56.90217391304348,2.2717391304347827,-0.04280312731862068,0.0003,209,14.487829208374023,6,92,1,0.969193696975708,108
395.2308044433594,-57.297872340425535,2.2872340425531914,-0.045252181589603424,0.0003,215,15.958868980407715,6,94,2,0.9676573872566223,114
315.87042236328125,-58.739583333333336,2.3333333333333335,-0.045490413904190063,0.0003,224,17.94882583618164,6,96,3,0.9653989672660828,123
290.306396484375,-57.83673469387755,2.316326530612245,-0.04625095799565315,0.0003,227,18.475622177124023,6,98,4,0.9646586775779724,126
324.6797180175781,-57.0,2.3,-0.04702884331345558,0.0003,230,19.194202423095703,6,100,4,0.9639260172843933,129
256.42578125,-57.11,2.3,-0.04679408669471741,0.0003,236,20.656206130981445,6,102,5,0.9624808430671692,135
288.4600524902344,-57.43,2.31,-0.04757930338382721,0.0003,239,21.12881851196289,6,104,6,0.9617632031440735,138
265.8675842285156,-56.97,2.29,-0.046843379735946655,0.0003,244,22.12921714782715,6,106,6,0.960567831993103,143
255.48719787597656,-56.81,2.29,-0.04956488311290741,0.0003,250,22.921615600585938,6,108,7,0.959153950214386,149
252.83126831054688,-57.95,2.31,-0.0511997826397419,0.0003,258,23.91851043701172,6,110,8,0.957313597202301,157
243.31878662109375,-56.67,2.27,-0.05336800962686539,0.0003,260,24.164087295532227,6,112,9,0.9568630456924438,159
240.1573944091797,-56.38,2.26,-0.04973063990473747,0.0003,263,24.366622924804688,6,114,9,0.956187903881073,162
250.6875,-55.54,2.25,-0.04569949954748154,0.0003,267,24.81233787536621,6,116,10,0.9553034901618958,166
